"","x","y","z"
"1",-2.42513457842494e-06,-2.4372350127034e-05,6.92918128639697e-05
"2",-1.27712054635705e-05,9.79361978398048e-06,4.55277652027242e-05
"3",3.8973430495119e-06,4.51674131682851e-07,1.10975419116421e-05
"4",5.23930443483301e-06,-1.20434138537529e-05,3.71523122209005e-05
"5",3.52859497070312e-05,2.13980674743652e-05,0.000116769359348456
"6",-2.78483976443362e-06,-7.14543172140174e-05,0.000202392926649697
"7",-2.14815751164388e-05,3.28642953982079e-06,6.14785783494831e-05
"8",1.40782822169884e-05,-1.19831397205118e-07,3.98261158065516e-05
"9",-8.93122047615937e-05,1.56516757015885e-05,0.000256681711786388
"10",3.12924385070801e-07,4.54038381576538e-05,0.000128471520234985
