"","x","y","z"
"1",8.48346242262602e-17,-6.98852578239655e-16,3.99680288865056e-15
"2",-7.75423322885251e-17,5.23717420598138e-16,3.99680288865056e-15
"3",-4.17614652692451e-16,1.56619743496503e-16,3.99680288865056e-15
"4",-1.10796557132112e-15,2.72939855915338e-16,3.99680288865056e-15
"5",5.23995042182091e-17,-1.02112537906909e-15,3.99680288865056e-15
"6",1.26409304581432e-16,5.34749013977317e-16,3.99680288865056e-15
"7",-8.33904781217543e-16,-3.56163567879071e-16,3.99680288865056e-15
"8",-5.64856597145151e-16,7.90698256610453e-16,3.99680288865056e-15
"9",2.03545861874328e-15,-8.43019202765627e-16,7.54951656745106e-15
"10",4.2563664810453e-17,-2.45197305872508e-16,4.44089209850063e-16
"11",0,0,3.99680288865056e-15
"12",0,0,4.44089209850063e-16
"13",0,0,3.99680288865056e-15
"14",0,0,4.44089209850063e-16
"15",0,0,4.44089209850063e-16
"16",0,0,4.44089209850063e-16
"17",0,0,4.44089209850063e-16
"18",0,0,3.99680288865056e-15
"19",0,0,4.44089209850063e-16
"20",0,0,4.44089209850063e-16
"21",0,0,4.44089209850063e-16
"22",0,0,4.44089209850063e-16
"23",0,0,4.44089209850063e-16
"24",0,0,4.44089209850063e-16
"25",0,0,4.44089209850063e-16
"26",0,0,4.44089209850063e-16
"27",0,0,4.44089209850063e-16
"28",0,0,4.44089209850063e-16
"29",0,0,4.44089209850063e-16
"30",0,0,4.44089209850063e-16
"31",0,0,4.44089209850063e-16
"32",0,0,4.44089209850063e-16
"33",0,0,4.44089209850063e-16
"34",0,0,4.44089209850063e-16
"35",0,0,4.44089209850063e-16
"36",0,0,4.44089209850063e-16
"37",0,0,4.44089209850063e-16
"38",0,0,4.44089209850063e-16
"39",0,0,4.44089209850063e-16
"40",0,0,4.44089209850063e-16
"41",0,0,4.44089209850063e-16
"42",0,0,4.44089209850063e-16
"43",0,0,4.44089209850063e-16
"44",0,0,4.44089209850063e-16
"45",0,0,4.44089209850063e-16
"46",0,0,4.44089209850063e-16
"47",0,0,4.44089209850063e-16
"48",0,0,4.44089209850063e-16
"49",0,0,4.44089209850063e-16
"50",0,0,4.44089209850063e-16
