"","x","y","z"
"1",-1.49011611938477e-08,5.21540641784668e-07,1.4754695638608e-06
"2",-0.000380263050181576,-4.62516207756532e-06,0.00107947690787258
"3",-2.09048185727518e-07,-6.19346767805968e-08,6.16683017984343e-07
"4",0,1.04308128356934e-07,2.81058494255859e-07
"5",-4.4703483581543e-08,-2.69263982772827e-05,7.6168185931369e-05
"6",6.57681634822459e-08,2.66215508588326e-08,2.00682138018493e-07
"7",1.95859485611145e-06,4.38711640155779e-05,0.000124261340758824
"8",5.12621720588687e-08,-4.12504779583728e-10,1.44996083140114e-07
"9",0,4.4703483581543e-08,1.14184338873002e-07
"10",4.5842529967689e-07,6.84395826774672e-07,2.32991318016573e-06
"11",5.58070095897734e-06,-1.05908727729396e-05,3.38636223102817e-05
"12",2.88579603386176e-06,-3.19702751921299e-06,1.21820549741081e-05
"13",6.3776969909668e-06,-6.57141208648682e-06,2.59068205896718e-05
"14",1.76122181516309e-06,-1.80754670670399e-05,5.13760416720466e-05
"15",-4.30244324524186e-06,-4.67719328614561e-06,1.79759812657387e-05
"16",-4.74050132475008e-06,-1.4088986045051e-06,1.39884596923601e-05
"17",-6.61611557006836e-06,-8.89599323272705e-06,3.13560138427427e-05
"18",5.06591931141901e-06,6.50523088182846e-07,1.44469311824658e-05
"19",4.30093719887926e-06,-1.81377808306001e-06,1.32029592703198e-05
"20",-3.53157520294189e-06,-1.35302543640137e-05,3.95557942671765e-05
"21",6.90221786499023e-05,-0.000118479132652283,0.000388323099802523
"22",-3.79533933039154e-05,-7.6006266348032e-06,0.000109519741532171
"23",7.34627246856689e-06,-3.814697265625e-06,2.34158039522647e-05
"24",2.14153398485488e-05,3.95719630412035e-05,0.000127319209604071
"25",-4.96465589256488e-05,-1.21977944369056e-05,0.000144667437389945
"26",-1.69575214385986e-05,2.45869159698486e-05,8.45015583732511e-05
"27",2.04812945505285e-06,4.79769652045268e-07,5.9499166025212e-06
"28",-5.23477792739868e-05,1.506507396698e-05,0.000154134189533028
"29",3.60012054443359e-05,2.36332416534424e-05,0.00012185368920159
"30",-3.32229459552141e-06,-2.74660130142154e-05,7.82722578773765e-05
"31",4.45395708084106e-05,6.30617141723633e-05,0.000218527201046204
"32",-0.00043138861656189,0.000327244400978088,0.00153929308337952
"33",-0.000147688179570671,9.38867298615067e-05,0.000495802535251944
"34",0.000296011302228602,-0.000470101590784537,0.00157950585343558
"35",4.08276082464936e-05,-2.35842399932493e-05,0.000133419160928572
"36",0.000138506293296814,0.000342473387718201,0.00104851068483613
"37",-0.000239700078964233,-0.0003775954246521,0.00127034540314641
"38",-6.76512718200684e-06,1.97291374206543e-05,5.90044323165451e-05
"39",-2.96921526962731e-05,6.44336986133059e-05,0.000200799431308685
"40",-0.000141561031341553,-0.000178024172782898,0.00064469009887036
"41",6.29304852115932e-05,0.000364179828401678,0.00104895883359335
"42",0.000402077241253043,-0.000493979090081933,0.00181231630279344
"43",-9.79304313659668e-05,8.30143690109253e-05,0.000363571134457619
"44",-6.73532485961914e-06,1.14589929580688e-05,3.76160287314242e-05
"45",-0.00127771549499028,-0.000927810909947492,0.00453261366682911
"46",-1.61139118963324e-05,0.00159611319728837,0.00458256326487971
"47",7.14260908505772e-05,-0.000316331898285093,0.000920046561429633
"48",0.000490397214889526,-6.85453414916992e-05,0.00140707513528371
"49",0.000183806082417891,0.000364555336503784,0.00115920352972809
"50",-0.000824913382530212,-1.98185443878174e-06,0.00235133163217016
