"","x","y","z"
"1",2.34395265579224e-05,2.70605087280273e-05,0.000101300426188278
"2",-2.08616256713867e-06,-6.25848770141602e-07,6.17887374376735e-06
"3",4.91738319396973e-07,2.29477882385254e-06,6.6419332473977e-06
"4",1.56718825999305e-05,1.28075942675992e-05,5.72572093067159e-05
"5",-5.81145286560059e-07,-5.84125518798828e-06,1.66016727054519e-05
"6",-7.03632831573486e-05,1.09672546386719e-05,0.000201573872509631
"7",-2.37079464829535e-06,-7.43781488587251e-06,2.20817962461872e-05
"8",3.6284327507019e-05,1.01625919342041e-05,0.000106612845585108
"9",-2.38418579101562e-06,2.83122062683105e-07,6.79352109900222e-06
"10",4.13060481660139e-05,-5.3570193538352e-06,0.000117855781593068
"11",4.85926866531372e-05,-8.28206539154053e-05,0.000271844945509248
"12",-4.05604987052414e-06,1.85832343295717e-05,5.38083801839839e-05
"13",3.09250454667418e-05,4.59338561457459e-05,0.000156702914868578
"14",4.95016574859619e-05,9.44733619689941e-06,0.000142615190768414
"15",-5.71709748911757e-09,2.77415337127428e-06,7.84671223685862e-06
"16",-1.51991844177246e-06,-1.78068876266479e-05,5.05623276443323e-05
"17",4.15269631445213e-05,3.7902631184227e-06,0.000117990518913036
"18",1.67142395032585e-05,-3.15582494633372e-05,0.000101040450186662
"19",-2.19345092773438e-05,-2.38716602325439e-05,9.17356043541595e-05
"20",-2.05338001251221e-05,1.49011611938477e-08,5.80840647406156e-05
"21",1.51991844177246e-05,9.80496406555176e-06,5.11594558223472e-05
"22",1.34110450744629e-07,3.08603048324585e-05,8.73042115583367e-05
"23",-5.23383172058881e-06,-2.28619396963922e-06,1.61550451207582e-05
"24",-3.85513710200373e-05,-1.78366749307026e-05,0.000120193131995183
"25",4.63166500673733e-05,7.46493909599015e-05,0.000248685106474245
"26",-1.96791889433831e-06,-4.22033424757395e-06,1.31714318780674e-05
"27",-4.84793918083841e-09,-8.7729816044908e-06,2.4815792383226e-05
"28",1.34360463235731e-05,-2.49137439284516e-05,8.00824107867193e-05
"29",0.00012487417771343,8.62902067996454e-05,0.000429934458442194
"30",-1.28779485338288e-05,1.11984534604368e-05,4.82775736050378e-05
"31",0.000121130549674476,2.5174775530204e-05,0.000350337626997987
"32",2.03289136460396e-05,4.02345264020053e-05,0.000127555698299364
"33",-8.45491886138916e-05,-8.62479209899902e-05,0.000342018266270561
"34",3.62098217010498e-06,7.86781311035156e-06,2.44997821039483e-05
"35",1.59565440493835e-06,2.6593483896335e-05,7.53719088959492e-05
"36",-6.10749592128348e-06,2.14345543667716e-05,6.30523662015214e-05
"37",1.40070915222168e-06,-4.68939542770386e-05,0.000132754343834751
"38",0.000109821557998657,4.53144311904907e-05,0.000336420619540423
"39",4.84190631413976e-05,-0.000145360584268235,0.000433975790699481
"40",-2.96248433656925e-05,-1.80697017842318e-06,8.39708920854498e-05
"41",-4.23384208008673e-05,-0.000281998547911888,0.000808717089455957
"42",5.68647559935086e-05,8.22032596919203e-05,0.000282981113759906
"43",8.28206539154053e-05,-1.49905681610107e-05,0.000238235839426171
"44",5.84472845898034e-05,6.73928832098717e-07,0.000165415851114847
"45",2.22245279306781e-05,4.19640045944945e-05,0.000134370351571267
"46",1.59527356079319e-06,-0.000165957623305296,0.000470154193561445
"47",-4.99113610251593e-06,-6.20482815841153e-06,2.25248023686397e-05
"48",-3.56488284501569e-05,3.71069651512633e-05,0.000145611313226102
"49",-3.99717400980206e-06,2.76380551054409e-05,7.90063083297987e-05
"50",4.16222074871727e-05,3.96709502402291e-05,0.000162721182701109
