"","x","y","z"
"1",0.999931744760333,0.999864508133539,4.76158803257074e-09
"2",0.951830481399462,0.905723476582315,0.00232694802559364
"3",0.935811594128609,0.875697463750839,0.00412036131861624
"4",0.910981744527817,0.829386055469513,0.00794941819794957
"5",1.03667029862894,1.07540511954157,0.00139652365851883
"6",0.946716886711326,0.899981554876735,0.00421452927192814
"7",1.08411280810833,1.17956833541393,0.00889633380326927
"8",1.01066128986529,1.02163151566503,0.000117476249516899
"9",0.947508841753006,0.897505834698677,0.00276245944995902
"10",0.749153465032578,0.561546891927719,0.0629339638907803
"11",0.926636415327785,0.859058704400015,0.00539850954927053
"12",0.999875630993862,0.999729921197804,6.10766234279698e-08
"13",0.992684924104943,0.985448359576593,5.35728405073347e-05
"14",0.992363773734287,0.984855097633797,5.87913446040154e-05
"15",0.999221918136736,0.998395714199457,8.42848169287807e-07
"16",0.984881807670513,0.970029168620709,0.000228696591514286
"17",1.0014631152153,1.00303794443607,3.34116203342684e-06
"18",0.999478429555893,0.999022617936134,7.0115756598275e-07
"19",0.993240031783708,0.986118575862118,6.22771225756201e-05
"20",0.978711209286671,0.958389956725213,0.000479665686334367
"21",1.00917447643356,1.01915774180949,0.000136678131485494
"22",0.991658924116926,0.983399514133961,6.95881693878367e-05
"23",0.98322238967627,0.966258547262842,0.000303364435879206
"24",0.999881987438267,0.999477505043308,8.22122144994401e-06
"25",0.986950904130936,0.975528091192245,0.000382270392751878
"26",0.993177967843322,0.987226851618676,0.000114499670240398
"27",0.991671025753021,0.98336298763752,6.96063344721948e-05
"28",1.00337217052405,1.00652141533763,1.68610539218178e-05
"29",1.00697166076233,1.01446436811693,7.09242490025282e-05
"30",1.004681398339,1.00945400439089,2.23956316181423e-05
"31",0.99419766664505,0.988063171505928,4.70501012529147e-05
"32",0.996519967913628,0.993585407733917,4.05576359299995e-05
"33",1.01833252608776,1.03796380758286,0.000428753381094371
"34",0.988667313383626,0.977469385961694,0.000128433792086134
"35",1.00154810285101,1.00307649521598,2.44549486184048e-06
"36",1.0006647256159,1.00066378021073,4.48124971961427e-05
"37",0.982000684887031,0.964250310860574,0.00032453835852368
"38",1.01227484889603,1.02488917297756,0.000154236582899382
"39",0.99269628360855,0.985488371659131,5.35245597210778e-05
"40",1.01028678237026,1.02326111106929,0.000772350063900666
"41",1.02309910317934,1.04588118381798,0.00060591909105571
"42",0.999777182936668,0.997571229934692,0.000393354413785736
"43",0.961634690108014,0.924119027221121,0.00151061650911101
"44",0.98796834051609,0.976083770394325,0.000144761551192893
"45",1.08613913789374,1.17901780867992,0.00746624796767374
"46",0.973650277998633,0.948138063206072,0.000696358455198481
"47",1.01154929333013,1.02871611940094,0.00314097253025563
"48",1.08777024548272,1.1813458888826,0.00806393917810067
"49",1.0114931269825,1.0249804940804,0.000478851540185081
"50",1.00611395231687,1.01025483280699,0.0004415722337418
