"","x","y","z"
"1",0.429332166910172,-0.851286977529526,107.575107343392
"2",-1.62535491585732,3.86417055130005,156.316696187345
"3",1.19884485006332,0.399299368262291,107.769328272038
"4",1.85375210642815,3.44985507428646,0.747005041504742
"5",-2.00859405100346,4.41512483358383,23.5429679655152
"6",2.90717196464539,8.22753514349461,8.65999878586246
"7",2.23780062794685,5.00400720536709,1.53355246445672
"8",0.534924760460854,-0.541678413748741,68.7453723403337
"9",0.0497687458992004,1.14897631108761,132.349021986962
"10",0.387119293212891,0.52013310790062,14.0857413186266
"11",2.36504186689854,4.90161329507828,49.7234111134853
"12",-0.885208681225777,1.57427291572094,66.0712620052085
"13",0.455534398555756,0.286601454019547,0.921963595179996
"14",0.894502639770508,-0.0399415791034698,70.5839916170084
"15",-2.65313732624054,9.26134839653969,507.167445282319
"16",1.09554789960384,1.53376318514347,11.1338888124358
"17",-0.567131578922272,1.39748863875866,118.201312283687
"18",1.79447303712368,2.31071339547634,83.3356794401529
"19",-0.64414943754673,1.00101675093174,37.0531709191133
"20",-3.0841076374054,8.95706827938557,47.4437822523094
"21",2.97733509540558,9.71755810081959,76.6765274117611
"22",1.76574283838272,3.4679891616106,12.8462614486445
"23",-2.45387302339077,5.30714322626591,62.9587707525881
"24",-0.160767570137978,-0.175840824842453,5.41514776752096
"25",-0.917378693819046,-0.168271496891975,105.657083242561
"26",0.754954174160957,0.399552896618843,2.9637622775308
"27",-1.92795044183731,3.9238904863596,12.8535551152062
"28",1.90618817508221,3.62047508358955,0.83828114673737
"29",-1.68914392590523,1.58628073334694,167.741760735389
"30",3.04267840087414,8.14504542946815,128.015242453177
"31",1.64369024336338,5.88304360210896,1012.49783148834
"32",2.9549545198679,8.49371074140072,9.48841004033656
"33",2.7802959382534,5.85388097167015,355.1688017423
"34",1.85955187678337,3.91949278116226,22.0425571898554
"35",-0.0539902597665787,-0.153588578104973,3.56023096089685
"36",2.49633479118347,6.2104444950819,2.28414381928281
"37",2.63665673136711,7.2324760556221,10.5476422178529
"38",-0.421657085418701,0.171377241611481,2.02522724051464
"39",-1.32607746124268,1.20660592615604,35.8672950242155
"40",-2.55921043455601,5.05702945590019,235.432138008576
"41",0.831439718604088,1.83141319453716,130.016043543409
"42",-2.05563379824162,5.00256279110909,69.6993077572451
"43",0.81696043908596,1.45261311531067,61.6856425772068
"44",2.7927567511797,7.96916319429874,6.09286551144464
"45",-2.06691378355026,3.4117206633091,83.4368322341659
"46",-0.649747863411903,0.0109048783779144,19.6357553784113
"47",2.46013428270817,3.93864125013351,448.870699492337
"48",1.48014640808105,0.868448540568352,175.100705251524
"49",-1.11857794225216,1.3223220705986,4.99397095404141
"50",2.56866027414799,7.82165749371052,152.1906356762
