"","x","y","z"
"1",0,2.57790088653564e-06,7.31264550113409e-06
"2",4.51884537626176e-09,-7.94891786840611e-08,2.25192522851358e-07
"3",1.91327837069787e-05,8.11825967712127e-06,5.87971847498814e-05
"4",1.19209289550781e-07,2.98023223876953e-08,3.28765431323319e-07
"5",2.08333328901657e-09,-3.66380991780625e-06,1.03631784722502e-05
"6",1.04197464156262e-07,5.95690197191344e-08,3.39477388866527e-07
"7",-2.96533107757568e-06,1.34110450744629e-07,8.41324438427549e-06
"8",4.23346956799043e-11,-4.24061588939855e-12,1.2033796181754e-10
"9",-2.74777412414551e-05,-1.49011611938477e-08,7.77199775403581e-05
"10",-9.68802965768296e-08,3.4330882871337e-07,1.00895033883219e-06
"11",-5.87867266362299e-06,3.19412872376663e-05,9.1889053216665e-05
"12",0,4.60445880889893e-06,1.30425714002236e-05
"13",4.3343551263529e-06,3.10025173529789e-06,1.50734321846535e-05
"14",1.04308128356934e-05,2.92062759399414e-06,3.06605550588479e-05
"15",-7.0035457611084e-06,-3.76999378204346e-06,2.24997850186703e-05
"16",-2.16066837310791e-05,-7.30156898498535e-07,6.11638955700933e-05
"17",3.42726707458496e-07,7.30156898498535e-07,2.29636120296917e-06
"18",-5.90802974104236e-06,-5.5111882184511e-06,2.28539610707124e-05
"19",6.31576861329299e-08,-1.73001246786789e-06,4.89655366253672e-06
"20",-2.8461217880249e-06,-1.46776437759399e-05,4.22963142878707e-05
"21",-2.00210335555717e-05,2.88468643694571e-05,9.93498346457677e-05
"22",-4.89176805690459e-05,3.06182037943514e-05,0.00016331647218637
"23",0.000122586391470928,6.94249238311924e-05,0.000398998005835427
"24",-4.56033319353758e-05,1.42552118683511e-05,0.000135201455176759
"25",-8.85128974914551e-06,0.000108525156974792,0.00030830966341755
"26",-1.14887952804565e-05,-6.17504119873047e-05,0.000177743312204104
"27",8.48919153213501e-05,-2.35885381698608e-05,0.000249431907477504
"28",3.5599678099461e-05,9.53697023261187e-06,0.000104277845260459
"29",1.05117064888606e-05,9.23923936931421e-07,2.9849185420705e-05
"30",-1.9887965017944e-05,1.00327414637002e-05,6.30171524531598e-05
"31",-0.000199410243437409,1.31734557793677e-06,0.000565088556922166
"32",-0.000117257237434387,-3.02493572235107e-06,0.000332112470556201
"33",-0.000198925585551982,-4.75767252006812e-05,0.00057962887612506
"34",-0.000241830945014954,3.23057174682617e-05,0.000691663420142152
"35",6.40749931335449e-07,0.000134855508804321,0.000381918671476189
"36",0.00010756023411416,-1.74791742525401e-05,0.000308533342203265
"37",-6.39174486364307e-05,-0.000102028821417496,0.000340918753270802
"38",0.000158563256263733,0.000106304883956909,0.000540930049432564
"39",-4.44501638412476e-05,-5.38080930709839e-05,0.000197532170617354
"40",-0.000111162662506104,-3.57627868652344e-07,0.000314726734103932
"41",0.000152915716171265,-0.000587686896324158,0.00172738974324149
"42",-0.000129985708434848,-1.06417074182133e-06,0.000368117374808907
"43",-0.000473752617835999,-0.000540032982826233,0.00204562249037865
"44",-0.00096712257214728,0.000657451464951302,0.00334406570766932
"45",-0.000355124473571777,-4.05013561248779e-05,0.00101436800602572
"46",-0.000654962680969564,0.0002291051323939,0.00197540108515826
"47",5.76835112271333e-05,0.000137432707889398,0.000422161349231676
"48",-2.45429663750706e-05,-0.000259314688128141,0.000738537063516009
"49",0.00184170549700422,-0.000192747635215896,0.0053288871714483
"50",0.000202059745788574,7.92890787124634e-05,0.000615197184313576
