"","x","y","z"
"1",0.0671541349759547,0.0396541400704029,0.37585782056112
"2",-0.0395261832054079,-0.0117100873448465,0.161260830845809
"3",0.00520202017248553,-0.000792780751335691,0.0156205794509359
"4",-0.0320645447993424,0.0196529804795023,0.143666486353955
"5",-0.00150195792762225,0.0020909548584674,0.00745822567756038
"6",0.00101331686178794,0.00717817957988768,0.0219030639358313
"7",0.0648168759813095,-0.11279626665007,0.769511230961154
"8",0.0159485625647605,0.0200703091197688,0.0899305535644399
"9",0.0467432046341925,-0.00334073853447783,0.189981082578499
"10",-0.0312479850669906,0.0633168177973207,0.327805740815404
"11",0.000276703699886245,-0.000121545825530906,0.000857245970987908
"12",0.000356314531943674,0.000187927218186602,0.00114371287354986
"13",0.00032574199357335,-0.000218901677975335,0.00111414934586707
"14",2.40504741668701e-05,3.82959842681885e-05,0.000127950909480479
"15",8.64246275448085e-05,-4.88265662665301e-05,0.000281022057081248
"16",0.000136517926052693,-0.000225309544041229,0.000746973728205536
"17",-0.000184832100781974,0.000401741842720812,0.00125599729524284
"18",0.000101780606601894,-0.000125798132643682,0.000458382399280755
"19",6.65187835693359e-05,0.000368103384971619,0.00106173914111851
"20",-0.000213904730861191,-0.000208306951562832,0.000846871416581241
"21",-3.42856378535234e-05,-2.8116623649503e-05,0.000125465254367629
"22",1.03743050275743e-05,-6.91993834461087e-05,0.000198043102994649
"23",8.05402149931293e-06,5.00357848857532e-06,2.68207548477228e-05
"24",7.48038291931152e-05,-3.65227460861206e-05,0.000235642831864613
"25",9.75579023361206e-05,6.51627779006958e-05,0.000332202892977751
"26",-7.7900059140777e-05,7.75659717457049e-05,0.00031125458081549
"27",-2.84534805167945e-05,4.61361466642368e-06,8.15518004100291e-05
"28",-6.09010457992554e-05,2.40951776504517e-05,0.000185362375820564
"29",0.000133324451706798,1.20429550992269e-06,0.000377587248042932
"30",-7.47124026065326e-05,0.000145862840331137,0.000464248665718703
"31",-5.45382499694824e-06,7.74860382080078e-07,1.55713166560822e-05
"32",-3.87430191040039e-07,1.02818012237549e-06,3.10414154158778e-06
"33",1.57952308654785e-06,-2.5629997253418e-06,8.51296297854631e-06
"34",-6.64603735639584e-08,1.36232906048591e-06,3.85788048307134e-06
"35",-6.85602897800182e-07,4.42967480538139e-08,1.94323367752602e-06
"36",-4.4703483581543e-08,-6.70552253723145e-07,1.89746739964747e-06
"37",-1.49011611938477e-07,-1.50501728057861e-06,4.28461918788869e-06
"38",-1.44498362139572e-08,8.01649939506072e-08,2.30395038602893e-07
"39",9.42555696472436e-07,-1.04006145784925e-05,2.95408383554907e-05
"40",-7.82779460965292e-07,3.71571247536269e-08,2.21654397281057e-06
"41",0,0,8.33943136768767e-10
"42",0,1.49011611938477e-08,2.85733752214412e-08
"43",2.31599609912377e-09,3.64607019310592e-10,6.63130395039957e-09
"44",-1.61915006130428e-08,-6.23645199266239e-09,4.90761142835083e-08
"45",-1.49011611938477e-08,0,2.50030081083708e-08
"46",-1.44232921572659e-08,7.21195347905657e-08,2.08024350190072e-07
"47",1.49011611938477e-08,1.04308128356934e-07,3.09587918412291e-07
"48",6.60876884448553e-09,-7.52563853592019e-10,1.88132251999207e-08
"49",1.19209289550781e-07,1.49011611938477e-08,3.31171545742137e-07
"50",2.33948230743408e-06,-2.98023223876953e-08,6.62705598886149e-06
