"","x","y","z"
"1",-0.0147818624973297,-0.00151883065700531,0.0478987543719147
"2",0.0011758953332901,-0.0295488387346268,0.106762491567683
"3",-0.00171683728694916,-0.0181082189083099,0.0602336909876908
"4",0.00523750483989716,0.0256910771131516,0.0923655442926408
"5",0.00381049513816833,-0.00394371151924133,0.0163113090232234
"6",0.0010964423418045,-0.0229709297418594,0.0790671488721526
"7",0.0185331702232361,-0.0433827936649323,0.19173032927283
"8",-0.0291399508714676,-0.00301848351955414,0.105554906940093
"9",-0.00120456516742706,-0.00225324928760529,0.00740051100775618
"10",-0.0149119943380356,-0.00063738226890564,0.0481372087890297
"11",-0.00574107468128204,-0.00219199061393738,0.0183868905810383
"12",0.000406771898269653,0.0064527690410614,0.019400174605789
"13",0.00345315039157867,0.0127429664134979,0.0419776305324331
"14",0.00344273447990417,0.0233020782470703,0.0813316971881375
"15",-0.00718376040458679,-0.00365282595157623,0.024523333398577
"16",-0.0209378451108932,-0.00748765468597412,0.0760113566343006
"17",0.0422737747430801,-0.00198666751384735,0.166694405224849
"18",0.00885051488876343,0.00516185164451599,0.0317727939701524
"19",-0.00408041477203369,0.00681062042713165,0.0241338447329373
"20",0.00115600228309631,-0.0069674551486969,0.0213040711206856
"21",0.00323770940303802,-0.0130349397659302,0.0427853823977036
"22",0.00316037237644196,-0.0123394280672073,0.0403426278136547
"23",-0.00778092443943024,-0.00111255049705505,0.0238759020831911
"24",0.00640308856964111,-0.0178654193878174,0.0632431555608233
"25",-0.00346137583255768,0.00901570916175842,0.0297968170384881
"26",-0.00794139504432678,0.0105533599853516,0.0419961814566574
"27",-0.00158165395259857,-0.00572805106639862,0.0177477192336011
"28",0.011355921626091,0.00971759855747223,0.0482138623477124
"29",-0.0048995316028595,0.0194390565156937,0.067369090439318
"30",0.000840127468109131,-0.000341087579727173,0.00258649801639921
"31",-0.00097358226776123,-0.00745266675949097,0.0227619908840571
"32",0.00554226338863373,-0.00337332487106323,0.0194718667394551
"33",-0.00888428092002869,-0.000361114740371704,0.0272531688964617
"34",-0.0122442841529846,0.00204160809516907,0.0392082453956566
"35",0.00759768486022949,0.00406327843666077,0.0263453901117754
"36",-0.0139219462871552,-0.00135177373886108,0.044763825098745
"37",-0.044038712978363,0.00288037955760956,0.175867583736146
"38",-0.0126600414514542,-0.0166166424751282,0.070671968839648
"39",-0.024812638759613,0.00461915135383606,0.0882621081299111
"40",0.0224101394414902,0.0100141912698746,0.0853988285676057
"41",0.0122485756874084,0.00677847862243652,0.0448067689310823
"42",0.00635911524295807,0.0261059105396271,0.0951128282777245
"43",0.00295653939247131,-0.000440210103988647,0.0086924482539712
"44",0.0238402485847473,-0.00607441365718842,0.0856251066264773
"45",0.00145916640758514,-0.0188045799732208,0.0627924195653908
"46",-0.00860272347927094,0.0016460120677948,0.0268151225604467
"47",-0.00545075535774231,-0.00829437375068665,0.0306937156591975
"48",0.000921159982681274,-0.00655072927474976,0.0198754203384337
"49",0.0154328644275665,0.00124530494213104,0.050163484793178
"50",0.00167004764080048,-0.00357943773269653,0.0115873000632978
