"","x","y","z"
"1",0.000378330089076345,4.3300119101807e-05,0.00108092607631649
"2",0.000198915600776672,-0.00019487738609314,0.000789679574677127
"3",-0.000250415827213949,0.000193650570807624,0.000898028117614746
"4",0.00227518650585704,-0.00117944739907079,0.00742336219729411
"5",-0.000847512683356994,-0.000482605586373407,0.00278385826420235
"6",-3.02739914868051e-05,-0.000311584110534032,0.00088805265093983
"7",5.31661574883389e-05,0.000309765420197666,0.000891590474580983
"8",0.000220102548173978,0.000345668557252738,0.00116354683767783
"9",-1.49781720883272e-05,-0.00123993465098432,0.00354826559982202
"10",-0.000498400589557682,0.000171114950130547,0.00149785316238082
"11",-4.77582216262817e-05,1.49011611938477e-08,0.000135127700023663
"12",0.00010018828204406,-7.62783595887607e-05,0.000356580388598093
"13",-0.000168201646230099,2.62042503517759e-05,0.000482256489960253
"14",-0.000380299281114614,-0.000252661052369322,0.00129695388434614
"15",7.89872567579112e-05,-5.55640388575426e-05,0.000273398108664669
"16",8.03230929653906e-07,1.64713542476653e-06,5.18332010601696e-06
"17",2.76267528533936e-05,-2.00271606445312e-05,9.65500328438118e-05
"18",3.84694224740925e-05,-0.000110177172453856,0.000330440286060441
"19",-3.57647781451486e-06,9.0872981608692e-05,0.000257446827359065
"20",7.39959777705534e-05,6.92645805954826e-05,0.000286950888558568
"21",-7.70942628940731e-05,8.22261953151907e-05,0.000319144484866474
"22",7.212305879797e-05,-4.14761334097812e-05,0.000235505468257902
"23",-7.74860382080078e-07,7.17490911483765e-05,0.000203068703016118
"24",4.76688146591187e-05,-9.49054956436157e-05,0.00030068411362949
"25",-7.6763204151318e-05,1.00379121360223e-05,0.000219127155837828
"26",7.66180957539172e-05,3.28690612712415e-05,0.000235993614854824
"27",-9.38773155212402e-06,3.28570604324341e-05,9.67060693572996e-05
"28",5.17990628108003e-05,-1.40762056600078e-05,0.000151899843928494
"29",-2.40934380079685e-05,2.88891004039784e-06,6.86503390849857e-05
"30",1.79124512001307e-05,4.03610973454676e-05,0.000124947849418522
"31",-2.2884811819635e-05,-1.87886119373981e-06,6.49598467004076e-05
"32",-1.75386667251587e-05,5.81145286560059e-05,0.000171773491047578
"33",1.71472988588701e-05,-4.95823278247112e-05,0.000148462971538255
"34",1.78581296936152e-07,9.80186890412801e-06,2.77310319884982e-05
"35",-2.81780958175659e-05,-2.19643115997314e-05,0.000101075484622459
"36",-1.34110450744629e-05,6.75022602081299e-06,4.24519455290984e-05
"37",2.35093431631414e-05,-3.86374851979712e-06,6.74016278385814e-05
"38",-8.50856304168701e-06,2.5331974029541e-07,2.4068800844379e-05
"39",-2.54809856414795e-06,-7.55935907363892e-05,0.000214079415731039
"40",-7.43567943572998e-06,-1.25914812088013e-05,4.13809179957703e-05
"41",-1.43945217132568e-05,-1.16080045700073e-05,5.22884628684217e-05
"42",-2.13086605072021e-06,-7.2866678237915e-06,2.14801971485379e-05
"43",1.5944242477417e-06,4.05311584472656e-06,1.23339548214751e-05
"44",4.17232513427734e-07,-1.20699405670166e-05,3.41424251684153e-05
"45",-1.36372096104354e-06,-9.16124339842026e-06,2.6199706479435e-05
"46",-2.23517417907715e-07,-1.57952308654785e-06,4.49594054119373e-06
"47",1.54935076970239e-06,-3.83445037358007e-06,1.16978047022265e-05
"48",-8.86619091033936e-06,-1.37239694595337e-05,4.62004405972216e-05
"49",6.39259815216064e-06,-2.65240669250488e-06,1.95611652711314e-05
"50",-4.58955764770508e-06,1.32620334625244e-05,3.96789046814838e-05
